160969,2079,688327250,79,1059,1020,3,3,1,3,2,1,2,3,2,2,1,1,1,1,3,1,2,1,3,1,2,8,1,1,1,2,1,1,1,1,1,3,1,1,1,2,4,2,2,1,1,2,1,2,1,1,1,1,2,2,3,1,1,2,1,2,2,2,1,1,3,4,2,1,3,2,3,2,1,3,3,1,1,1,4,2,1,2,2,1,1,4,2,1,4,1,1,5,1,6,1,2,1,1,2,2,2,3,1,1,3,1,1,1,1,3,1,3,4,1,2,1,1,1,1,2,1,2,3,1,1,1,5,3,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,4,3,1,2,1,2,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,6,1,2,1,1,2,3,1,4,2,3,2,1,1,1,1,7,1,1,6,1,2,1,3,1,1,1,2,1,1,1,2,12,1,1,4,1,1,1,3,1,1,1,1,1,1,3,1,3,2,1,1,2,2,3,1,1,2,2,2,3,4,6,3,6,1,2,1,1,1,1,1,1,5,1,1,1,2,1,1,1,2,4,1,1,3,5,1,3,1,1,1,1,2,4,1,1,1,5,2,1,5,1,1,7,1,2,1,1,2,1,2,5,1,1,2,2,1,2,1,3,2,2,2,2,2,1,1,1,4,1,1,1,2,2,5,5,1,1,3,2,1,2,1,1,3,1,1,2,1,1,1,2,2,1,1,4,3,2,2,2,2,4,1,3,7,4,2,1,1,1,1,3,1,1,3,1,1,2,1,1,4,2,1,2,1,1,2,1,2,3,1,2,1,1,2,1,2,2,1,1,2,1,2,1,3,1,2,1,3,1,3,1,5,1,1,5,1,1,1,1,2,8,1,4,3,1,2,2,6,1,1,2,3,4,1,1,4,2,1,6,1,1,2,1,1,1,7,2,4,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,10,5,1,3,2,1,3,1,1,1,2,1,2,4,1,1,2,1,1,2,4,1,1,1,1,3,3,1,2,1,1,1,1,1,2,1,2,1,2,2,1,3,5,1,3,1,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,3,1,1,2,1,6,1,6,3,2,1,3,1,1,1,1,3,4,3,2,1,2,1,1,2,2,5,2,1,1,1,1,3,3,1,5,1,1,1,3,1,2,1,2,1,4,1,2,2,1,1,2,3,1,1,3,1,2,1,1,1,1,3,1,1,1,3,1,1,2,1,1,1,2,6,2,2,1,1,2,8,2,3,1,5,1,6,6,2,3,1,1,1,1,1,1,1,1,2,1,3,1,3,4,3,8,2,1,3,6,1,3,2,2,1,1,2,5,1,2,3,1,3,3,1,1,1,1,1,1,2,3,4,1,2,4,3,2,3,1,4,3,5,3,3,5,1,1,2,1,1,1,3,1,2,3,1,2,1,4,3,1,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,1,1,2,2,3,4,1,2,1,5,1,2,2,1,1,3,3,1,4,6,2,10,2,1,1,1,2,5,2,1,1,1,1,10,2,1,2,2,1,2,1,1,1,4,1,1,2,1,3,4,2,4,2,2,3,2,1,3,1,3,1,1,1,2,6,2,4,2,6,3,1,1,1,1,1,1,1,1,3,2,1,2,2,2,1,1,3,1,1,1,2,3,2,1,2,1,2,2,3,1,1,1,2,2,1,1,1,1,4,1,6,2,1,4,2,4,2,2,2,2,6,1,5,1,1,1,1,8,1,2,1,2,1,1,1,3,1,1,1,1,10,1,3,2,1,2,1,1,1,2,1,1,5,3,1,1,1,2,1,1,1,2,1,4,1,1,4,3,3,1,1,2,1,2,1,1,4,1,3,2,2,1,2,2,1,1,2,1,2,2,1,4,1,1,3,1,2,1,1,3,1,1,2,1,1,1,4,3,3,1,4,2,2,5,2,1,1,4,2,3,1,1,1,1,2,4,1,1,2,1,2,3,3,3,2,3,8,1,2,2,2,1,1,5,1,1,1,2,1,1,2,2,1,2,1,4,1,3,1,2,3,2,1,2,1,4,1,4,1,1,1,2,1,5,1,7,1,2,1,1,1,1,1,3,1,1,3,2,5,1,1,2,2,1,7,3,2,5,3,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,3,1,1,2,1,5,3,1,1,2,1,3,1,2,1,3,1,2,1,3,1,1,1,1,2,1,3,2,1,6,1,1,1,1,1,1,2,1,3,1,3,1,2,3,2,2,3,6,1,1,1,11
160969,2848,158739890,61,1412,1436,1,6,2,2,2,1,1,1,1,1,3,1,1,1,1,7,5,2,4,1,3,2,1,3,1,2,1,7,2,1,1,2,1,2,2,1,1,3,1,1,1,1,4,1,2,2,1,1,2,3,1,2,2,5,1,2,2,1,1,1,1,1,1,3,2,1,1,1,4,2,1,1,1,2,1,1,2,2,1,2,2,1,1,4,3,1,1,1,6,2,1,1,1,1,3,1,1,2,3,3,3,1,1,1,1,1,1,1,1,2,2,4,1,1,1,2,1,1,5,3,1,1,5,1,1,2,2,1,1,1,1,3,2,1,4,3,1,1,5,2,8,1,3,5,1,1,1,2,1,1,2,4,1,2,1,4,1,1,3,1,2,1,4,1,3,1,1,1,1,5,1,2,1,1,3,2,1,2,1,1,1,6,2,1,6,1,2,2,2,1,12,1,1,1,1,2,1,1,1,3,1,2,3,1,1,3,2,1,2,1,1,1,1,1,3,2,1,3,1,3,1,2,4,2,3,2,2,1,1,1,2,4,3,2,1,2,1,1,1,1,2,1,1,2,4,1,10,6,3,1,3,2,1,2,1,1,1,2,1,1,2,3,1,1,1,1,1,1,2,3,2,4,4,2,1,3,1,1,2,1,2,1,3,1,1,2,1,1,5,1,1,3,2,1,1,1,2,1,1,2,7,1,3,2,6,4,3,1,2,9,1,4,1,4,1,3,3,2,1,5,2,2,1,2,1,1,1,1,2,1,7,2,3,2,1,3,1,1,1,1,1,1,1,6,1,2,1,1,1,1,1,2,1,1,1,4,6,2,1,1,2,5,4,2,1,1,1,1,2,2,6,1,2,1,8,2,1,2,1,2,1,1,2,4,2,4,2,4,2,5,3,1,1,1,2,3,1,3,4,2,2,2,1,2,4,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,3,3,2,1,1,1,4,1,2,2,2,6,1,3,2,1,1,3,2,2,3,1,2,3,2,2,1,1,3,1,1,3,1,2,1,10,2,3,2,2,2,3,1,2,1,1,2,1,4,1,4,1,1,1,4,1,1,1,1,1,3,3,1,3,2,1,2,2,2,2,1,1,3,1,2,2,1,3,1,2,3,1,1,1,1,1,1,1,4,1,1,3,4,1,1,2,1,2,2,1,2,2,1,1,1,1,1,3,1,1,2,3,2,2,1,1,1,1,1,1,1,1,1,10,2,1,2,1,6,2,1,2,1,1,1,2,1,2,4,3,1,3,1,1,4,2,1,3,1,2,2,1,5,1,1,1,1,5,1,7,1,1,1,1,2,1,2,1,1,1,1,1,2,1,3,1,1,1,1,1,1,3,4,3,2,1,2,3,3,5,2,1,1,3,1,1,2,2,2,1,3,1,1,3,1,2,1,1,1,1,2,2,2,1,1,1,3,3,4,1,2,1,1,2,1,4,2,1,2,3,1,1,4,2,1,2,1,1,2,1,1,2,1,1,5,2,1,1,3,3,3,2,1,1,1,1,2,1,2,2,2,3,2,1,1,1,2,1,5,1,1,1,1,1,1,1,1,1,6,3,4,2,1,1,4,1,1,1,1,1,1,1,1,3,2,4,4,2,1,1,1,1,1,1,3,3,2,1,2,1,1,3,1,2,4,5,1,2,1,2,1,3,1,5,1,1,2,1,1,1,1,2,5,1,4,3,1,1,1,3,1,3,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,4,2,1,1,3,1,3,1,1,1,4,1,4,1,1,3,2,2,5,1,3,1,2,2,1,1,2,1,1,1,1,3,1,3,1,1,2,2,3,1,1,2,1,1,1,2,1,1,1,4,1,3,4,2,4,1,1,1,1,1,2,1,8,4,2,3,3,3,2,1,3,2,2,3,2,2,3,1,1,2,2,1,1,3,1,2,2,2,1,1,6,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,4,1,2,1,5,4,3,5,1,1,1,6,1,4,2,1,7,2,4,4,5,3,1,5,2,1,2,2,1,1,2,1,1,4,1,1,3,1,1,2,1,1,1,1,7,2,1,1,1,1,3,8,1,1,2,2,2,1,1,5,3,3,1,1,2,2,1,3,3,1,2,2,1,1,3,2,7,1,2,1,1,2,4,2,2,2,1,3,1,2,7,2,4,2,3,2,3,2,1,6,4,1,2,3,1,1,1,2,1,1,1,1,2,1,1,1,3,2,5,1,2,1,1,4,1,2,2,3,2,1,1,2,1,3,2,1,3,1,1,1,2,5,1,3,1,1,1,1,3,3,1,2,1,1,3,3,1,2,3,2,2,3,1,1,2,4,4,1,1,1,1,1,2,2,3,2,1,2,2,1,1,1,1,1,1,2,2,1,4,2,1,3,7,2,1,2,1,2,1,2,1,1,1,1,2,4,2,4,1,1,1,1,2,1,1,3,1,2,3,4,4,1,1,2,1,3,2,1,5,1,4,1,1,2,1,1,1,3,1,4,1,3,1,5,3,2,1,2,1,1,1,2,1,1,3,1,3,1,1,1,2,1,2,1,3,3,1,1,1,1,1,1,1,2,2,3,1,1,2,1,1,1,1,1,3,3,1,1,1,1,1,1,1,2,1,1,1,2,3,6,1,5,2,2,1,1,5,1,3,4,2,4,4,3,1,1,3,5,2,2,2,1,1,4,1,1,2,2,1,1,1,3,1,1,3,2,1,1,6,3,2,5,1,1,4,2,3,1,4,1,2,2,1,3,5,1,2,4,4,1,1,1,1,1,1,2,1,2,3,3,1,1,3,2,2,1,2,6,3,3,1,2,5,4,2,1,3,1,1,2,3,1,2,2,2,1,3,3,3,4,1,1,2,2,1,1,1,4,1,1,1,4,1,1,1,2,1,1,1,2,3,1,4,1,4,1,1,2,1,2,1,2,3,2,3,1,1,3,1,2,1,3,1,1,1,1,1,2,3,1,1,2,2,5,2,1,1,1,4,3,1,3,1,1,1,1,3,1,3,2,1,2,6,1,1,3,3,1,7,1,1,1,1,1,2,1,3,1,1,1,2,3,1,1,1,1,5,1,2,1,1,1,1,2,1,3,1,1,1,5,2,1,3,6,3,1,2,3,1,5,2,1,1,2,2,3,3,3,3,2,1,1,1,2,1,2,1,1,4,1,2,7,1,2,1,2,2,3,1,2,1,1,2,2,4,2,2,2,1,1,4,2,1,2,13
160969,2,321938,160969,1,1,1,1
