4194061,22,9969032,2411,5,17,3,3,1,4,1,10
4194061,22,3046160,145025,5,17,1,3,1,2,1,4,1,4,1,4
4194061,22,7614272,7429,5,17,1,1,2,6,1,1,1,9
4194061,22,5254472,5287,5,17,2,3,1,2,1,3,1,9
4194061,22,3088928,70057,5,17,1,2,1,3,1,2,1,5,1,5
4194061,22,9371810,557,5,17,1,1,1,1,2,1,1,14
4194061,22,3714440,39677,5,17,1,1,1,3,1,4,1,3,1,6
4194061,22,7825952,19249,5,17,1,4,1,1,2,5,1,7
4194061,22,7618592,9989,5,17,1,1,2,5,1,3,1,8
4194061,22,2580512,80641,5,17,1,3,1,3,1,3,1,3,1,5
4194061,22,8487560,1801,5,17,1,2,1,1,2,3,1,11
4194061,22,6000896,23441,5,17,1,5,2,4,2,8
