k,total steps,max,min,up total,down total
5131,588,1154222,139,300,288,1,1,1,1,1,1,2,2,2,1,3,1,1,1,2,1,1,1,5,2,2,1,1,1,1,4,3,4,3,1,3,1,1,3,2,1,3,4,1,1,4,3,3,2,2,1,1,2,5,2,2,2,2,2,1,5,2,1,2,1,2,3,2,5,1,1,2,2,1,2,2,1,7,1,3,1,5,1,1,3,2,2,1,1,1,2,1,3,1,1,1,2,2,1,1,1,2,1,4,2,3,1,1,1,2,1,1,3,1,1,2,6,1,1,9,2,1,2,5,1,1,2,2,1,1,1,2,6,2,2,1,3,1,4,2,1,3,1,1,1,1,1,4,1,1,1,1,4,2,2,1,2,2,4,3,1,1,1,1,3,4,3,2,2,3,1,2,1,1,3,1,1,1,1,7,3,1,1,2,1,1,1,2,3,3,1,1,3,3,2,1,1,1,1,1,1,2,1,1,1,6,1,1,2,1,3,2,2,1,1,1,3,1,2,1,2,1,2,3,1,1,1,3,4,2,3,2,3,1,3,1,1,3,2,1,1,1,2,3,1,1,2,2,2,2,4,2,2,2,1,3,4,3,2,1,1,2,6,3,1,1,1,2,2,1,2,9,1,2,3,1,2,2,2,1,1,2,1,1,2,1,3,3,5,2,2,3,1,5,1,1,4,2,7
5147,468,515116,149,241,227,4,5,6,3,2,2,1,4,1,1,1,2,1,2,4,1,1,2,1,2,2,1,1,1,3,2,1,2,2,5,3,2,4,1,1,3,3,2,2,1,5,2,2,3,2,1,3,5,3,1,4,1,1,4,1,2,1,4,2,3,1,1,2,1,1,2,4,1,1,2,2,2,9,2,2,2,1,1,2,1,1,5,2,1,1,1,2,2,1,1,1,2,1,1,7,4,1,1,3,1,2,4,1,1,4,3,1,2,1,2,6,1,1,1,3,1,2,1,5,2,1,1,1,2,2,2,1,4,2,1,1,4,1,2,1,1,1,2,7,1,1,1,1,2,1,4,5,2,5,2,1,2,2,1,4,2,3,1,1,2,3,1,2,2,2,1,1,4,1,1,1,1,1,1,5,2,2,2,2,3,3,1,2,2,1,2,2,1,1,1,2,1,4,2,1,1,2,1,2,1,2,2,2,3,2,5,1,1,1,2,1,1,1,2,2,3,1,3,1,3,2,1,1,2,3,7
5149,1188,5111810,7,576,612,2,2,1,1,1,4,3,1,1,1,1,1,4,4,3,4,1,1,5,2,1,1,1,1,2,3,1,1,5,2,1,6,1,1,1,1,1,1,2,1,3,1,2,4,4,3,1,1,1,4,1,3,1,3,4,1,2,3,1,4,3,5,2,8,1,1,1,1,1,1,1,1,1,2,2,1,2,5,2,2,1,3,1,1,1,2,2,2,2,1,2,2,3,1,3,2,7,3,2,2,1,5,1,1,3,1,1,2,1,2,2,2,3,1,1,3,2,1,3,1,1,1,3,5,1,1,1,1,3,2,2,1,2,3,3,3,1,3,1,2,1,3,1,2,1,4,2,1,2,1,1,1,4,2,1,1,3,2,1,1,4,2,2,2,2,1,1,3,1,1,1,1,2,2,1,1,2,6,3,2,1,1,3,4,1,3,1,1,4,1,1,6,1,1,3,1,3,1,1,4,3,1,1,5,2,3,3,2,2,3,7,6,2,2,1,1,1,1,2,1,4,2,1,3,1,1,2,1,1,3,1,3,1,1,1,1,4,3,3,1,5,1,3,1,1,2,2,2,6,1,4,1,1,2,5,1,1,1,1,1,5,2,1,3,1,1,1,1,1,1,1,6,1,5,2,3,2,1,3,1,1,5,1,2,1,2,2,3,1,2,1,2,1,1,1,3,1,1,3,6,2,1,1,1,2,2,4,2,1,2,1,1,3,2,1,1,1,1,1,1,1,3,1,1,2,5,2,1,2,1,2,2,1,1,2,2,1,2,2,4,2,2,3,1,2,1,1,2,1,3,2,1,4,1,1,4,1,1,1,2,1,2,3,8,1,4,2,2,2,2,2,2,1,1,1,2,1,4,3,3,3,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,2,2,2,1,1,2,6,3,1,1,1,2,2,1,3,4,1,1,1,1,1,2,1,1,4,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,5,1,3,1,1,5,2,3,1,1,1,4,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,8,1,3,2,3,1,1,3,1,4,1,1,3,1,1,4,1,1,3,4,7,1,1,2,1,1,1,2,1,1,1,5,1,2,1,6,1,1,1,4,1,2,6,1,1,1,1,2,4,1,1,6,1,2,4,7,1,1,3,3,3,1,6,2,2,1,1,1,1,1,2,5,2,1,3,2,1,10,1,4,1,2,1,1,1,3,1,2,1,2,1,3,1,1,4,1,8,2,2,1,1,4,1,3,1,2,2,5,1,1,1,2,4,1,3,1,3,1,1,1,3,1,9
5153,364,438808,349,184,180,1,2,3,1,2,4,3,1,1,1,1,2,4,1,3,2,1,1,1,2,2,5,1,1,2,1,4,3,3,1,1,1,2,6,2,1,3,2,4,2,4,2,2,1,2,1,1,3,1,3,1,1,1,1,2,2,1,1,2,2,2,2,4,1,1,2,2,1,1,5,2,2,1,2,2,1,1,2,1,3,2,1,1,1,1,1,4,1,3,4,6,2,4,3,7,3,2,6,1,2,1,2,2,2,1,2,3,2,1,1,1,1,1,2,1,1,1,1,1,4,2,2,2,3,1,1,2,2,2,2,1,1,3,1,2,1,1,2,1,1,3,1,3,1,1,3,1,1,1,4,1,1,1,1,5,1,3,3,1,1,6,2,1,4,2,1,1,1,1,1,2,1,1,4,6,1,1,3,1,2,1,1,1,2,1,4
5167,385,154484,11,186,199,1,3,2,1,1,3,2,1,1,1,1,3,3,2,2,2,1,4,1,1,1,1,2,2,2,4,4,3,1,1,1,1,4,6,1,1,5,2,1,2,5,2,4,1,1,3,2,1,3,1,2,1,2,2,3,2,1,1,1,6,1,1,1,2,5,2,1,1,3,1,1,1,2,1,1,1,1,4,2,1,1,2,2,4,1,3,2,1,2,6,3,1,4,2,1,1,4,1,1,1,2,1,1,2,3,2,4,2,2,1,3,1,1,1,1,6,2,1,2,2,2,1,1,1,4,1,1,2,3,2,2,2,1,1,2,1,3,1,2,3,1,1,4,3,1,2,1,1,1,1,7,2,2,2,1,3,1,5,2,5,1,1,1,2,3,1,2,1,2,4,1,2,1,3,1,2,2,1,1,1,1,1,1,2,2,3,2,1,1,6,1,8
5171,506,976792,55,247,259,1,2,1,1,2,1,2,1,2,1,1,2,2,1,1,1,2,3,2,2,4,1,1,1,2,1,1,2,1,1,1,1,2,1,1,3,1,1,4,1,2,1,1,2,2,1,2,1,1,1,3,1,2,2,4,3,1,1,3,1,6,2,4,2,1,1,3,2,6,3,1,1,1,1,1,3,2,8,2,1,1,1,1,3,1,1,1,1,2,1,3,1,1,1,4,1,1,2,4,5,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,3,1,2,1,1,1,1,4,4,1,1,2,1,2,1,1,1,1,2,1,4,1,1,1,2,3,1,3,2,2,1,5,3,1,5,2,1,3,2,1,2,1,4,2,2,2,1,1,1,2,1,1,2,4,8,1,1,1,2,2,3,1,1,1,1,1,2,1,2,2,1,1,1,1,1,3,1,1,1,3,1,2,1,2,3,2,2,6,3,1,1,1,2,1,1,2,4,4,2,1,1,1,7,1,3,3,3,1,4,1,3,1,3,1,1,3,2,1,1,2,4,1,1,2,1,3,1,2,5,1,4,1,1,2,1,4,2,4,1,1,2,1,3,1,1,2,1,2,1,1,5,1,6
5173,684,9047954,43,360,324,5,2,1,2,3,2,1,1,1,2,3,2,4,3,2,2,2,1,1,2,4,3,3,2,1,1,8,1,1,1,2,2,4,1,2,1,7,1,4,1,1,3,1,4,3,2,4,1,1,1,1,1,1,6,3,1,2,7,5,1,4,8,1,1,1,1,1,1,2,1,1,1,1,1,10,1,2,1,1,4,1,1,2,1,2,1,3,1,1,7,6,1,1,3,4,1,1,1,1,3,1,3,1,3,2,1,4,1,2,1,2,1,2,1,1,2,2,4,2,3,1,2,2,1,1,2,2,1,1,2,1,1,2,2,2,3,2,2,1,3,1,2,1,4,4,1,2,1,1,7,1,1,2,1,1,1,7,4,5,1,4,1,2,2,2,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,2,3,1,1,1,1,1,2,1,2,3,2,1,1,2,2,2,1,1,1,1,1,3,1,5,1,1,1,1,5,2,1,1,3,5,2,1,1,1,2,1,1,1,1,3,1,1,2,3,1,1,1,1,3,2,1,4,4,3,1,2,2,1,4,2,1,1,1,4,3,2,1,1,1,1,1,1,1,5,2,3,2,2,3,1,1,2,2,1,3,2,1,4,2,1,2,2,2,2,1,2,1,2,2,1,1,5,2,1,1,1,1,12,7,2,2,2,1,3,1,1,4,4,7,3,1,1,1,1,2,1,1,4,2,2,2,1,4,4,1,1,4,2,4,1,2,1,1,1,7
5179,288,851846,131,146,142,1,1,2,3,2,3,1,1,1,1,1,2,1,1,1,3,1,1,1,2,2,6,4,1,2,4,2,4,5,1,3,1,6,2,2,1,4,1,2,1,1,1,2,2,2,4,1,1,3,1,3,1,1,3,1,2,1,2,4,4,1,1,2,2,3,1,1,1,1,1,1,1,3,1,2,8,8,1,3,1,2,4,1,1,1,2,1,1,1,1,2,1,2,1,6,3,1,3,1,2,1,2,5,2,3,1,2,1,1,3,5,4,1,3,1,1,1,5,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,2,1,3,2,3,4,1,6
5189,393,476032,41,197,196,1,5,3,2,2,3,1,2,1,1,1,1,1,2,4,1,2,5,4,1,2,2,2,2,1,1,2,1,1,4,6,1,3,2,4,1,4,7,2,1,3,1,2,1,3,2,4,4,1,1,1,1,1,1,1,1,3,7,2,1,3,2,3,5,1,2,1,4,3,1,2,1,4,1,1,1,1,1,5,1,1,2,4,1,1,1,1,1,1,1,1,1,1,5,2,2,1,1,6,3,2,3,1,1,1,1,1,1,2,2,4,1,1,1,2,1,1,1,1,3,1,2,4,4,1,2,4,1,3,1,1,2,4,2,1,1,3,3,1,1,1,3,3,1,1,2,4,1,2,1,1,2,2,1,2,1,3,1,1,1,1,10,1,2,5,4,2,1,1,1,1,5,1,2,1,1,5,1,1,2,1,2,2,3,1,1,1,1,2,3,1,7
5203,682,1454732,31,354,328,1,3,1,1,5,1,1,1,2,1,1,2,1,1,3,1,1,1,1,1,2,2,1,1,1,3,2,2,3,1,1,1,1,3,4,2,2,2,4,1,1,3,1,2,3,1,2,1,4,2,3,4,1,2,2,3,3,2,2,2,3,1,2,1,2,1,3,1,1,1,3,1,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,3,1,1,2,2,2,1,1,2,1,2,1,1,2,2,5,2,4,1,1,3,1,1,1,1,4,3,2,1,2,1,1,1,1,2,1,3,1,3,3,1,1,1,1,1,4,1,3,1,2,2,1,4,3,8,1,1,1,2,1,3,1,2,1,1,3,1,1,4,2,1,1,2,1,1,1,1,1,3,3,3,1,3,3,2,2,2,1,4,1,8,1,2,2,1,1,1,12,3,1,5,3,1,1,5,2,3,1,1,1,1,2,2,1,1,1,1,2,1,1,3,2,1,1,2,1,3,4,2,1,1,3,1,1,2,4,2,3,1,1,1,2,1,1,1,1,1,2,5,1,1,2,3,3,2,1,1,1,1,3,1,1,2,1,1,1,2,1,2,2,1,1,1,1,3,1,3,1,2,1,6,2,1,3,1,3,6,1,1,1,1,1,1,3,1,1,4,2,1,1,6,1,1,1,1,2,2,1,3,1,1,2,1,2,5,4,2,1,1,5,5,2,1,3,1,3,1,2,1,1,2,2,1,1,2,1,2,3,1,2,2,1,2,2,2,1,1,1,2,2,1,2,1,2,2,3,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,6,1,2,1,2,1,7
